year,round,pickInRound,pickOverall,draftedbyteamid,draftedbyteamid.1,team.name,prospect.fullName,position,nationality,playerHeight,playerWeight,birthCity,birthDate,amateurLeague.name,amateurTeam.name,playerId,gamesPlayed,goals,assists,points,pointsPerGame,shotsAgainst,saves,shutouts,savePctg,jerseyNumber,teamName,onroster,status,gpPerYear,gpClass,ppgClass
2015,3,8,69,29,29,Columbus Blue Jackets,Keegan Kolesar,RW,CAN,73.0,217.0,"Brandon, MB  CAN",1997-04-08,WHL,Seattle,8478434.0,320.0,29.0,53.0,82.0,0.25625,,,,,55.0,Vegas Golden Knights,Y,other_team,35.55555555555556,2,2
2015,3,9,70,4,4,Philadelphia Flyers,Felix Sandstrom,G,SWE,74.0,191.0,"Gävle, Sweden",1997-01-12,SWEDEN-JR.,Brynas Jr.,8478433.0,30.0,,,,0.0,848.0,746.0,0.0,0.0,32.0,Philadelphia Flyers,N,inactive,3.3333333333333335,1,1
2015,3,10,71,21,21,Colorado Avalanche,J.C. Beaudin,C,CAN,73.0,181.0,"Longueuil, QC  CAN",1997-03-25,QMJHL,Rouyn-Noranda,8478833.0,22.0,0.0,1.0,1.0,0.0454545454545454,,,,,,,,inactive,2.4444444444444446,1,1
2015,3,11,72,14,14,Tampa Bay Lightning,Anthony Cirelli,C,CAN,71.0,160.0,"Etobicoke, ON  CAN",1997-07-15,OHL,Oshawa,8478519.0,534.0,114.0,161.0,275.0,0.5149812734082397,,,,,71.0,Tampa Bay Lightning,Y,active,59.333333333333336,3,3
2015,3,12,73,17,17,Detroit Red Wings,Vili Saarijarvi,D,FIN,69.0,163.0,"Rovaniemi, Finland",1997-05-15,USHL,Green Bay,8478834.0,,,,,0.0,,,,,,Chicago Blackhawks,N,inactive,,1,1
2015,3,13,74,26,26,Los Angeles Kings,Alexander Dergachyov,C,RUS,76.0,200.0,"Langepas, Russia",1996-09-27,RUSSIA-JR.,SKA St. Petersburg 2,8478494.0,,,,,0.0,,,,,,Los Angeles Kings,N,inactive,,1,1
2015,3,14,75,6,6,Boston Bruins,Dan Vladar,G,CZE,77.0,185.0,"Prague, Czech Republic",1997-08-20,CZREP-2,Kladno,8478435.0,77.0,,,,0.0,2020.0,1805.0,2.0,0.8935643564356435,80.0,Calgary Flames,Y,other_team,8.555555555555555,1,1
2015,3,15,76,53,59,Utah Hockey Club,Adin Hill,G,CAN,75.0,198.0,"Comox, BC  CAN",1996-05-11,WHL,Portland,8478499.0,155.0,,,,0.0,4232.0,3863.0,10.0,0.9128071833648392,33.0,Vegas Golden Knights,Y,other_team,17.22222222222222,1,1
2015,3,16,77,13,13,Florida Panthers,Sam Montembeault,G,CAN,74.0,173.0,"Becancour, QC  CAN",1996-10-30,QMJHL,Blainville-Boisbriand,8478470.0,144.0,,,,0.0,4414.0,3963.0,1.0,0.8978251019483461,35.0,Montréal Canadiens,Y,other_team,16.0,1,1
2015,3,17,78,52,52,Winnipeg Jets,Erik Foley,LW,USA,71.0,185.0,"Norwood, MA  USA",1997-06-30,USHL,Cedar Rapids,8478497.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,18,79,3,3,New York Rangers,Sergey Zborovskiy,D,RUS,75.0,198.0,"Moscow, Russia",1997-02-21,WHL,Regina,8478835.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,19,80,24,24,Anaheim Ducks,Brent Gates Jr.,C,USA,73.0,196.0,"Seattle, WA  USA",1997-08-12,USHL,Green Bay,8478836.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,20,81,53,59,Utah Hockey Club,Brendan Warren,LW,USA,72.0,191.0,"Carleton, MI  USA",1997-05-07,USHL,USA U-18,8478429.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,21,82,2,2,New York Islanders,Mitchell Vande Sompel,D,CAN,70.0,182.0,"London, ON  CAN",1997-02-11,OHL,Oshawa,8478481.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,22,83,53,59,Utah Hockey Club,Jens Looke,RW,SWE,72.0,180.0,"Gävle, Sweden",1997-04-11,SWEDEN,Brynas,8478490.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,23,84,24,24,Anaheim Ducks,Deven Sideroff,RW,CAN,71.0,171.0,"Kamloops, BC  CAN",1997-04-14,WHL,Kamloops,8478496.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,24,85,18,18,Nashville Predators,Thomas Novak,C,USA,72.0,179.0,"St. Paul, MN  USA",1997-04-28,USHL,Waterloo,8478438.0,155.0,36.0,59.0,95.0,0.6129032258064516,,,,,82.0,Nashville Predators,Y,active,17.22222222222222,1,3
2015,3,25,86,28,28,San Jose Sharks,Mike Robinson,G,USA,74.0,195.0,"Bedford, NH  USA",1997-03-27,HIGH-MA,Lawrence Academy,8478837.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,26,87,8,8,Montréal Canadiens,Lukas Vejdemo,C,SWE,74.0,194.0,"Stockholm, Sweden",1996-01-25,SWEDEN-JR.,Djurgarden Jr.,8478838.0,13.0,2.0,0.0,2.0,0.1538461538461538,,,,,,,,inactive,1.4444444444444444,1,1
2015,3,27,88,13,13,Florida Panthers,Thomas Schemitsch,D,CAN,75.0,205.0,"Thornhill, ON  CAN",1996-10-26,OHL,Owen Sound,8478405.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,3,28,89,3,3,New York Rangers,Aleksi Saarela,C,FIN,70.0,198.0,"Helsinki, Finland",1997-01-07,FINLAND,Assat,8478839.0,11.0,2.0,2.0,4.0,0.3636363636363636,,,,,28.0,Florida Panthers,N,inactive,1.2222222222222223,1,2
2015,3,29,90,4,4,Philadelphia Flyers,Matej Tomek,G,SVK,74.0,180.0,"Bratislava, Slovakia",1997-05-24,NAHL,Topeka,8478489.0,,,,,0.0,,,,,,Philadelphia Flyers,N,inactive,,1,1
2015,3,30,91,16,16,Chicago Blackhawks,Dennis Gilbert,D,USA,74.0,201.0,"Buffalo, NY  USA",1996-10-30,USHL,Chicago,8478502.0,82.0,3.0,11.0,14.0,0.1707317073170731,,,,,48.0,Calgary Flames,Y,other_team,9.11111111111111,1,1
2015,4,1,92,7,7,Buffalo Sabres,Will Borgen,D,USA,73.0,189.0,"Moorhead, MN  USA",1996-12-19,HIGH-MN,Moorhead,8478840.0,228.0,9.0,47.0,56.0,0.2456140350877192,,,,,3.0,Seattle Kraken,Y,other_team,25.333333333333332,2,1
2015,4,2,93,12,12,Carolina Hurricanes,Callum Booth,G,CAN,74.0,199.0,"Montreal, QC  CAN",1997-05-21,QMJHL,Quebec,8478473.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,3,94,19,19,St. Louis Blues,Adam Musil,C,CAN,74.0,202.0,"Ottawa, ON  CAN",1997-03-26,WHL,Red Deer,8478423.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,4,95,10,10,Toronto Maple Leafs,Jesper Lindgren,D,SWE,71.0,161.0,"Umea, Sweden",1997-05-19,SWEDEN-JR.,Modo Jr.,8478505.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,5,96,12,12,Carolina Hurricanes,Nicolas Roy,C,CAN,76.0,195.0,"Amos, QC  CAN",1997-02-05,QMJHL,Chicoutimi,8478462.0,366.0,61.0,102.0,163.0,0.4453551912568306,,,,,10.0,Vegas Golden Knights,Y,other_team,40.666666666666664,3,2
2015,4,6,97,1,1,New Jersey Devils,Colton White,D,CAN,72.0,182.0,"London, ON  CAN",1997-05-03,OHL,Sault Ste. Marie,8478841.0,84.0,0.0,10.0,10.0,0.119047619047619,,,,,45.0,Anaheim Ducks,N,inactive,9.333333333333334,1,1
2015,4,7,98,4,4,Philadelphia Flyers,Samuel Dove-McFalls,LW,CAN,74.0,207.0,"Montreal, QC  CAN",1997-04-10,QMJHL,Saint John,8478471.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,8,99,26,26,Los Angeles Kings,Austin Wagner,LW,CAN,73.0,178.0,"Calgary, AB  CAN",1997-06-23,WHL,Regina,8478455.0,178.0,23.0,19.0,42.0,0.2359550561797752,,,,,,,,inactive,19.77777777777778,1,1
2015,4,9,100,18,18,Nashville Predators,Anthony Richard,C,CAN,69.0,163.0,"Trois-Rivieres, QC  CAN",1996-12-20,QMJHL,Val d'Or,8478409.0,24.0,4.0,4.0,8.0,0.3333333333333333,,,,,90.0,Boston Bruins,N,inactive,2.6666666666666665,1,2
2015,4,10,101,21,21,Colorado Avalanche,Andrei Mironov,D,RUS,74.0,194.0,"Moscow, Russia",1994-07-29,RUSSIA,Dynamo Moscow,8478842.0,10.0,1.0,2.0,3.0,0.3,,,,,,,,inactive,1.1111111111111112,1,2
2015,4,11,102,13,13,Florida Panthers,Denis Malgin,C,CHE,68.0,163.0,"Olten, Switzerland",1997-01-18,SWISS,Zurich,8478843.0,264.0,41.0,40.0,81.0,0.3068181818181818,,,,,,,,inactive,29.333333333333332,2,2
2015,4,12,103,25,25,Dallas Stars,Chris Martenet,D,USA,79.0,198.0,"St. Louis, MO  USA",1996-09-25,OHL,London,8478411.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,13,104,4,4,Philadelphia Flyers,Mikhail Vorobyev,C,RUS,74.0,194.0,"Ufa, Russia",1997-01-05,RUSSIA-JR.,Ufa 2,8478844.0,35.0,2.0,3.0,5.0,0.1428571428571428,,,,,24.0,Vegas Golden Knights,N,inactive,3.888888888888889,1,1
2015,4,14,105,6,6,Boston Bruins,Jesse Gabrielle,LW,CAN,70.0,205.0,"Edmonton, AB  CAN",1997-06-17,WHL,Regina,8478456.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,15,106,28,28,San Jose Sharks,Adam Helewka,LW,CAN,73.0,201.0,"Burnaby, BC  CAN",1995-07-21,WHL,Spokane,8478194.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,16,107,9,9,Ottawa Senators,Christian Wolanin,D,CAN,73.0,185.0,"Quebec City, QC  CAN",1995-03-17,USHL,Muskegon,8478846.0,86.0,6.0,17.0,23.0,0.2674418604651162,,,,,86.0,Vancouver Canucks,Y,other_team,9.555555555555555,1,2
2015,4,17,108,52,52,Winnipeg Jets,Michael Spacek,RW,CZE,71.0,187.0,"Marianske Lazne, Czech Republic",1997-04-09,Czech Republic,Pardubice,8478487.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,18,109,9,9,Ottawa Senators,Filip Ahl,LW,SWE,75.0,211.0,"Jönköping, Sweden",1997-06-12,SWEDEN-JR.,HV 71 Jr.,8478437.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,19,110,17,17,Detroit Red Wings,Joren Van Pottelberghe,G,CHE,74.0,187.0,"Zug, Switzerland",1997-06-05,SWEDEN-JR. U18,Linkoping U18,8478847.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,20,111,30,30,Minnesota Wild,Ales Stezka,G,CZE,76.0,190.0,"Liberec, Czech Republic",1997-01-06,CZREP-JR.,Liberec Jr.,8478848.0,,,,,0.0,,,,,30.0,Seattle Kraken,N,inactive,,1,1
2015,4,21,112,2,2,New York Islanders,Parker Wotherspoon,D,CAN,72.0,171.0,"Surrey, BC  CAN",1997-08-24,WHL,Tri-City,8478450.0,63.0,0.0,11.0,11.0,0.1746031746031746,,,,,29.0,Boston Bruins,Y,other_team,7.0,1,1
2015,4,22,113,3,3,New York Rangers,Brad Morrison,C,CAN,71.0,154.0,"Prince George, BC  CAN",1997-01-04,WHL,Prince George,8478849.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,23,114,23,23,Vancouver Canucks,Dmitry Zhukenov,C,RUS,71.0,169.0,"Omsk, Russia",1997-03-24,RUSSIA-JR.,Omsk 2,8478850.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,24,115,18,18,Nashville Predators,Alexandre Carrier,D,CAN,71.0,174.0,"Quebec City, QC  CAN",1996-10-08,QMJHL,Gatineau,8478851.0,233.0,11.0,59.0,70.0,0.3004291845493562,,,,,45.0,Nashville Predators,Y,active,25.88888888888889,2,2
2015,4,25,116,19,19,St. Louis Blues,Glenn Gawdin,C,CAN,72.0,191.0,"Richmond, BC  CAN",1997-03-25,WHL,Swift Current,8478446.0,13.0,0.0,1.0,1.0,0.0769230769230769,,,,,42.0,Anaheim Ducks,N,inactive,1.4444444444444444,1,1
2015,4,26,117,22,22,Edmonton Oilers,Caleb Jones,D,USA,71.0,194.0,"Arlington, TX  USA",1997-06-06,USHL,USA U-18,8478452.0,247.0,14.0,41.0,55.0,0.2226720647773279,,,,,82.0,Colorado Avalanche,Y,other_team,27.444444444444443,2,1
2015,4,27,118,14,14,Tampa Bay Lightning,Jonne Tammela,RW,FIN,70.0,180.0,"Ylivieska, Finland",1997-08-05,FINLAND,Kalpa,8478852.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,28,119,3,3,New York Rangers,Daniel Bernhardt,RW,SWE,75.0,191.0,"Stockholm, Sweden",1996-04-11,SWEDEN-JR.,Djurgarden Jr.,8478853.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,4,29,120,14,14,Tampa Bay Lightning,Mathieu Joseph,RW,CAN,72.0,166.0,"Laval, QC  CAN",1997-02-09,QMJHL,Saint John,8478472.0,370.0,55.0,82.0,137.0,0.3702702702702702,,,,,21.0,Ottawa Senators,Y,other_team,41.111111111111114,3,2
2015,4,30,121,16,16,Chicago Blackhawks,Ryan Shea,D,USA,72.0,175.0,"Milton, MA  USA",1997-02-11,HIGH-MA,Boston College H.S.,8478854.0,31.0,1.0,0.0,1.0,0.032258064516129,,,,,5.0,Pittsburgh Penguins,N,inactive,3.4444444444444446,1,1
2015,5,1,122,7,7,Buffalo Sabres,Devante Stephens,D,CAN,73.0,171.0,"Surrey, BC  CAN",1997-01-02,WHL,Kelowna,8478855.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,2,123,53,59,Utah Hockey Club,Conor Garland,RW,USA,68.0,163.0,"Scituate, MA  USA",1996-03-11,QMJHL,Moncton,8478856.0,425.0,107.0,141.0,248.0,0.5835294117647059,,,,,8.0,Vancouver Canucks,Y,other_team,47.22222222222222,3,3
2015,5,3,124,22,22,Edmonton Oilers,Ethan Bear,D,CAN,71.0,200.0,"Regina, SK  CAN",1997-06-26,WHL,Seattle,8478451.0,283.0,17.0,50.0,67.0,0.2367491166077738,,,,,25.0,Washington Capitals,Y,other_team,31.444444444444443,2,1
2015,5,4,125,10,10,Toronto Maple Leafs,Dmytro Timashov,LW,UKR,69.0,192.0,"Kirovograd, Ukraine",1996-10-01,QMJHL,Quebec,8478857.0,45.0,4.0,5.0,9.0,0.2,,,,,,,,inactive,5.0,1,1
2015,5,5,126,12,12,Carolina Hurricanes,Luke Stevens,LW,USA,75.0,192.0,"Bellair, CA  USA",1997-02-11,HIGH-MA,Noble & Greenough,8478858.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,6,127,19,19,St. Louis Blues,Niko Mikkola,D,FIN,76.0,185.0,"Finland, Finland",1996-04-27,Finland Jr.,Kalpa Jr.,8478859.0,299.0,10.0,38.0,48.0,0.1605351170568561,,,,,77.0,Florida Panthers,Y,other_team,33.22222222222222,2,1
2015,5,7,128,4,4,Philadelphia Flyers,David Kase,RW,CZE,69.0,159.0,"Kadan, Czech Republic",1997-01-28,CZREP-2,Chomutov,8478436.0,7.0,1.0,0.0,1.0,0.1428571428571428,,,,,,Carolina Hurricanes,N,inactive,0.7777777777777778,1,1
2015,5,8,129,29,29,Columbus Blue Jackets,Sam Ruopp,D,CAN,75.0,179.0,"Regina, SK  CAN",1996-06-03,WHL,Prince George,8478860.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,9,130,28,28,San Jose Sharks,Karlis Cukste,D,LVA,74.0,203.0,"Riga, Latvia",1997-06-17,RUSSIA-JR.,Riga 2,8478861.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,10,131,8,8,Montréal Canadiens,Matthew Bradley,C,CAN,71.0,187.0,"Vancouver, BC  CAN",1997-01-22,WHL,Medicine Hat,8478862.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,11,132,13,13,Florida Panthers,Karch Bachman,LW,USA,70.0,175.0,"Fort Wayne, IN  USA",1997-03-10,HIGH-IN,Culver Academy,8478457.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,12,133,25,25,Dallas Stars,Joseph Cecconi,D,USA,74.0,209.0,"Youngstown, NY  USA",1997-05-23,USHL,Muskegon,8478863.0,,,,,0.0,,,,,36.0,Buffalo Sabres,N,inactive,,1,1
2015,5,13,134,26,26,Los Angeles Kings,Matt Schmalz,RW,CAN,78.0,209.0,"Dunnville, ON  CAN",1996-03-21,OHL,Sudbury,8478150.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,14,135,30,30,Minnesota Wild,Kirill Kaprizov,LW,RUS,69.0,185.0,"Novokuznetsk, Russia",1997-04-26,RUSSIA,Novokuznetsk,8478864.0,297.0,170.0,172.0,342.0,1.1515151515151516,,,,,97.0,Minnesota Wild,Y,active,33.0,2,5
2015,5,15,136,20,20,Calgary Flames,Pavel Karnaukhov,LW,BLR,74.0,194.0,"Minsk, Belarus",1997-03-15,WHL,Calgary,8478865.0,,,,,0.0,,,,,89.0,Calgary Flames,N,inactive,,1,1
2015,5,16,137,5,5,Pittsburgh Penguins,Dominik Simon,C,CZE,71.0,176.0,"Prague, Czech Republic",1994-08-08,Czech Republic,Plzen,8478866.0,268.0,22.0,59.0,81.0,0.3022388059701492,,,,,,,,inactive,29.77777777777778,2,2
2015,5,17,138,12,12,Carolina Hurricanes,Spencer Smallman,RW,CAN,72.0,184.0,"Summerside, PE  CAN",1996-09-09,QMJHL,Saint John,8478867.0,,,,,0.0,,,,,38.0,Colorado Avalanche,N,inactive,,1,1
2015,5,18,139,9,9,Ottawa Senators,Christian Jaros,D,SVK,75.0,201.0,"Kosice, Slovakia",1996-04-02,SWEDEN-JR.,Lulea Jr.,8478868.0,94.0,1.0,13.0,14.0,0.1489361702127659,,,,,,,,inactive,10.444444444444445,1,1
2015,5,19,140,17,17,Detroit Red Wings,Chase Pearson,C,CAN,74.0,189.0,"Cornwall, ON  CAN",1997-08-23,USHL,Youngstown,8478486.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,inactive,0.3333333333333333,1,1
2015,5,20,141,29,29,Columbus Blue Jackets,Veeti Vainio,D,FIN,73.0,169.0,"Espoo, Finland",1997-06-16,Finland Jr.,Blues Jr.,8478869.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,21,142,28,28,San Jose Sharks,Rudolfs Balcers,LW,LVA,71.0,165.0,"Latvia, Latvia",1997-04-08,NORWAY,Stavanger,8478870.0,170.0,28.0,34.0,62.0,0.3647058823529411,,,,,,,,inactive,18.88888888888889,1,2
2015,5,22,143,15,15,Washington Capitals,Connor Hobbs,D,CAN,72.0,187.0,"Regina, SK  CAN",1997-01-04,WHL,Regina,8478453.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,23,144,23,23,Vancouver Canucks,Carl Neill,D,CAN,73.0,213.0,"Boisbriand, QC  CAN",1996-07-06,QMJHL,Sherbrooke,8478253.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,24,145,18,18,Nashville Predators,Karel Vejmelka,G,CZE,75.0,202.0,"Trebic, Czech Republic",1996-05-25,CZREP-JR.,Pardubice Jr.,8478872.0,140.0,,,,0.0,4428.0,3979.0,5.0,0.8985998193315266,70.0,Utah Hockey Club,Y,other_team,15.555555555555555,1,1
2015,5,25,146,19,19,St. Louis Blues,Luke Opilka,G,USA,73.0,192.0,"Effingham, IL  USA",1997-02-27,USHL,USA U-18,8478461.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,26,147,2,2,New York Islanders,Ryan Pilon,D,CAN,74.0,206.0,"Prince Albert, SK  CAN",1996-10-10,WHL,Brandon,8478395.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,27,148,24,24,Anaheim Ducks,Troy Terry,C/RW,USA,70.0,160.0,"Denver, CO  USA",1997-09-10,USHL,USA U-18,8478873.0,350.0,95.0,135.0,230.0,0.6571428571428571,,,,,19.0,Anaheim Ducks,Y,active,38.888888888888886,2,3
2015,5,28,149,23,23,Vancouver Canucks,Adam Gaudette,C,USA,72.0,170.0,"Braintree, MA  USA",1996-10-03,USHL,Cedar Rapids,8478874.0,230.0,27.0,43.0,70.0,0.3043478260869565,,,,,88.0,St. Louis Blues,N,inactive,25.555555555555557,2,2
2015,5,29,150,14,14,Tampa Bay Lightning,Ryan Zuhlsdorf,D,USA,71.0,188.0,"Edina, MN  USA",1997-07-01,USHL,Sioux City,8478875.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,5,30,151,16,16,Chicago Blackhawks,Radovan Bondra,RW,SVK,77.0,220.0,"Trebisov, Slovakia",1997-01-27,SLOVAKIA,Kosice,8478876.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,1,152,7,7,Buffalo Sabres,Giorgio Estephan,C,CAN,72.0,188.0,"Edmonton, AB  CAN",1997-02-03,WHL,Lethbridge,8478877.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,2,153,14,14,Tampa Bay Lightning,Kristian Oldham,G,USA,74.0,203.0,"Anchorage, AK  USA",1997-06-25,USHL,Omaha,8478878.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,3,154,22,22,Edmonton Oilers,John Marino,D,USA,72.0,171.0,"Brockton, MA  USA",1997-05-21,USPHL PRE.,South Shore,8478507.0,357.0,18.0,95.0,113.0,0.3165266106442577,,,,,6.0,New Jersey Devils,Y,other_team,39.666666666666664,2,2
2015,6,4,155,10,10,Toronto Maple Leafs,Stephen Desrocher,D,CAN,75.0,198.0,"Toronto, ON  CAN",1996-01-26,OHL,Oshawa,8478879.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,5,156,12,12,Carolina Hurricanes,Jake Massie,D,CAN,72.0,172.0,"Montreal, QC  CAN",1997-01-21,HIGH-NH,Kimball Union Academy,8478880.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,6,157,1,1,New Jersey Devils,Brett Seney,LW,CAN,68.0,156.0,"London, ON  CAN",1996-02-28,H-EAST,Merrimack,8478881.0,66.0,6.0,8.0,14.0,0.2121212121212121,,,,,62.0,Chicago Blackhawks,N,inactive,7.333333333333333,1,1
2015,6,7,158,4,4,Philadelphia Flyers,Cooper Marody,C,USA,72.0,173.0,"Brighton, MI  USA",1996-12-20,USHL,Sioux Falls,8478442.0,7.0,0.0,1.0,1.0,0.1428571428571428,,,,,20.0,Philadelphia Flyers,N,inactive,0.7777777777777778,1,1
2015,6,8,159,29,29,Columbus Blue Jackets,Vladislav Gavrikov,D,RUS,74.0,205.0,"Yaroslavl, Russia",1995-11-21,RUSSIA,Yaroslavl,8478882.0,376.0,25.0,86.0,111.0,0.2952127659574468,,,,,84.0,Los Angeles Kings,Y,other_team,41.77777777777778,3,2
2015,6,9,160,28,28,San Jose Sharks,Adam Parsells,D,USA,77.0,192.0,"Wausau, WI  USA",1997-01-03,HIGH-WI,Wausau West,8478883.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,10,161,21,21,Colorado Avalanche,Sergei Boikov,D,RUS,73.0,195.0,"Khabarovsk, Russia",1996-01-24,QMJHL,Drummondville,8478884.0,,,,,0.0,,,,,42.0,Colorado Avalanche,N,inactive,,1,1
2015,6,11,162,13,13,Florida Panthers,Christopher Wilkie,RW,USA,71.0,199.0,"Omaha, NE  USA",1996-07-10,USHL,Tri-City,8478885.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,12,163,25,25,Dallas Stars,Markus Ruusu,G,FIN,74.0,174.0,"Jyväskylä, Finland",1997-08-23,Finland Jr.,JYP Jr.,8478886.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,13,164,16,16,Chicago Blackhawks,Roy Radke,RW,USA,74.0,203.0,"Chicago, IL  USA",1996-12-10,OHL,Barrie,8478887.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,14,165,6,6,Boston Bruins,Cameron Hughes,C,CAN,71.0,163.0,"Edmonton, AB  CAN",1996-10-09,BIG10,U. of Wisconsin,8478888.0,2.0,0.0,0.0,0.0,0.0,,,,,53.0,Seattle Kraken,N,inactive,0.2222222222222222,1,1
2015,6,15,166,20,20,Calgary Flames,Andrew Mangiapane,LW,CAN,70.0,170.0,"Toronto, ON  CAN",1996-04-04,OHL,Barrie,8478233.0,444.0,115.0,112.0,227.0,0.5112612612612611,,,,,88.0,Calgary Flames,Y,active,49.333333333333336,3,3
2015,6,16,167,5,5,Pittsburgh Penguins,Frederik Tiffels,LW,DEU,72.0,192.0,"Cologne, Germany",1995-05-20,NCHC,Western Michigan,8478890.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,17,168,52,52,Winnipeg Jets,Mason Appleton,C,USA,73.0,193.0,"Green Bay, WI  USA",1996-01-15,USHL,Tri-City,8478891.0,348.0,48.0,73.0,121.0,0.3477011494252873,,,,,22.0,Winnipeg Jets,Y,active,38.666666666666664,2,2
2015,6,18,169,12,12,Carolina Hurricanes,David Cotton,C,USA,74.0,200.0,"Parker, TX  USA",1997-07-09,HIGH-MA,Cushing Academy,8478504.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,19,170,17,17,Detroit Red Wings,Patrick Holway,D,USA,76.0,200.0,"Cohasset, MA  USA",1996-10-01,USMAAAE,Boston Advantage U18 (FS) (T1AAA),8478892.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,20,171,30,30,Minnesota Wild,Nicholas Boka,D,USA,73.0,210.0,"Commerce, MI  USA",1997-09-08,USHL,USA U-18,8478428.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,21,172,2,2,New York Islanders,Andong Song,D,CHN,72.0,161.0,"Beijing, China",1997-01-31,,Lawrenceville,8478893.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,22,173,15,15,Washington Capitals,Colby Williams,D,CAN,71.0,191.0,"Regina, SK  CAN",1995-01-26,WHL,Regina,8478894.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,23,174,23,23,Vancouver Canucks,Lukas Jasek,RW,CZE,71.0,165.0,"Trinec, Czech Republic",1997-08-28,Czech Republic,Trinec,8478895.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,24,175,18,18,Nashville Predators,Tyler Moy,C,USA,72.0,195.0,"La Jolla, CA  USA",1995-07-18,ECAC,Harvard U.,8478896.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,25,176,19,19,St. Louis Blues,Liam Dunda,LW,USA,76.0,212.0,"Issaquah, WA  USA",1997-09-15,OHL,Owen Sound,8478897.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,26,177,8,8,Montréal Canadiens,Simon Bourque,D,CAN,72.0,184.0,"Longueuil, QC  CAN",1997-01-12,QMJHL,Rimouski,8478517.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,27,178,24,24,Anaheim Ducks,Steven Ruggiero,D,USA,74.0,200.0,"Kings Park, NY  USA",1997-01-01,USHL,USA U-18,8478898.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,28,179,24,24,Anaheim Ducks,Garrett Metcalf,G,USA,74.0,181.0,"Salt Lake City, UT  USA",1996-03-05,USHL,Madison,8478899.0,,,,,0.0,,,,,,,,inactive,,1,1
2015,6,29,180,14,14,Tampa Bay Lightning,Bokondji Imama,LW,CAN,73.0,214.0,"Montreal, QC  CAN",1996-08-03,QMJHL,Saint John,8478147.0,15.0,1.0,0.0,1.0,0.0666666666666666,,,,,20.0,Ottawa Senators,N,inactive,1.6666666666666667,1,1
