Year,Round,Pick,Overall,Team,PlayerName,Pos,Country,Ht,Wt,AmateurLeague,AmateurTeam,PlayerID,Status,GamesPlayed,Points,PPG
2010,7,18,198,NSH,Joonas Rask,C,FIN,61,168,FINLAND,Ilves,8475893,active,18,5,0.278
2009,1,11,11,NSH,Ryan Ellis,D,CAN,61,172,OHL,Windsor,8475176,other_team,35,23,0.657
2009,2,11,41,NSH,Zach Budish,R,USA,75,223,HIGH-MN,Edina High,8475187,active,88,76,0.864
2009,2,12,42,NSH,Charles-Olivier Roussel,D,CAN,73,201,QMJHL,Shawinigan,8475211,inactive,109,60,0.55
2009,3,9,70,NSH,Taylor Beck,L,CAN,74,205,OHL,Guelph,8475192,inactive,142,24,0.169
2009,3,11,72,NSH,Michael Latta,C,CAN,61,207,OHL,Guelph,8475247,inactive,30,11,0.367
2009,4,7,98,NSH,Craig Smith,C,USA,73,189,USHL,Waterloo,8475225,inactive,113,110,0.973
2009,4,11,102,NSH,Mattias Ekholm,D,SWE,76,196,SWE-JR.,Mora Jr.,8475218,other_team,2,2,1
2009,4,19,110,NSH,Nick Oliver,F,USA,75,205,HIGH-MN,Roseau High,8475281,active,48,7,0.146
2009,5,11,132,NSH,Gabriel Bourque,L,CAN,69,185,QMJHL,Baie Comeau,8475268,other_team,136,25,0.184
2009,7,11,192,NSH,Cameron Reid,C,CAN,74,187,BCHL,Westside,8475349,inactive,73,48,0.658
2008,1,7,7,NSH,Colin Wilson,C,USA,73,214,H-EAST,Boston University,8474569,active,174,143,0.822
2008,1,18,18,NSH,Chet Pickard,G,CAN,74,213,WHL,Tri-City,8474580,active,27,5,0.185
2008,2,8,38,NSH,Roman Josi,D,CHE,73,198,SWISS,Bern,8474600,active,166,12,0.072
2008,5,15,136,NSH,Taylor Stefishen,L,CAN,61,191,BCHL,Langley,8474696,active,33,28,0.848
2008,6,15,166,NSH,Jeffrey Foss,D,USA,74,205,ECAC,RPI,8474725,active,188,89,0.473
2008,7,20,201,NSH,Jani Lajunen,C,FIN,73,184,FINLAND-JR.,Blues Jr.,8474761,inactive,68,50,0.735
2008,7,26,207,NSH,Anders Lindback,G,SWE,78,205,SWEDEN,Brynas,8474765,inactive,94,15,0.16
2007,1,23,23,NSH,Jonathon Blum,D,USA,73,178,WHL,Vancouver,8474164,active,81,60,0.741
2007,2,24,54,NSH,Jeremy Smith,G,USA,72,171,OHL,Plymouth,8474092,active,161,97,0.602
2007,2,28,58,NSH,Nick Spaling,C,CAN,73,196,OHL,Kitchener,8474096,inactive,142,117,0.824
2007,3,20,81,NSH,Ryan Thang,L,USA,61,189,CCHA,U. of Notre Dame,8474143,inactive,243,107,0.44
2007,4,23,114,NSH,Ben Ryan,C,USA,61,190,USHL,Des Moines,8474004,other_team,82,50,0.61
2007,4,28,119,NSH,Mark Santorelli,C,CAN,73,188,WHL,Chilliwack,8474144,active,228,196,0.86
2007,5,23,144,NSH,Andreas Thuresson,F,SWE,73,212,SWEDEN,Malmo,8474154,other_team,79,46,0.582
2007,6,23,174,NSH,Robert Dietrich,D,DEU,61,178,GERMANY,Dusseldorf,8474178,inactive,137,38,0.277
2007,7,23,204,NSH,Atte Engren,G,FIN,73,184,FINLAND,Lukko,8474067,active,227,175,0.771
2006,2,26,56,NSH,Blake Geoffrion,L,USA,73,192,USA,US Nat'l U-18,8473608,other_team,88,8,0.091
2006,4,12,105,NSH,Niko Snellman,F,FIN,75,208,FIN JR.,Ilves Jr.,8473555,active,39,6,0.154
2006,5,23,146,NSH,Mark Dekanich,G,CAN,74,190,ECAC,Colgate U.,8473532,inactive,230,193,0.839
2006,6,23,176,NSH,Ryan Flynn,R,USA,74,216,USA,US Nat'l U-18,8473547,active,295,95,0.322
2006,7,23,206,NSH,Viktor Sjodin,F,SWE,72,207,SJL,Vasteras Jr.,8473517,active,142,140,0.986
2005,1,18,18,NSH,Ryan Parent,D,CAN,75,198,OHL,Guelph,8471692,inactive,258,157,0.609
2005,3,17,78,NSH,Teemu Laakso,D,FIN,73,209,FIN JR.,IFK JR.,8471741,inactive,336,138,0.411
2005,3,18,79,NSH,Cody Franson,D,CAN,77,213,WHL,Vancouver,8471742,active,317,308,0.972
2005,5,25,150,NSH,Cal O'Reilly,C,CAN,72,187,OHL,Windsor,8471811,active,241,131,0.544
2005,6,14,176,NSH,Ryan Maki,R,USA,74,206,ECAC,Harvard U.,8471837,other_team,142,96,0.676
2005,7,19,213,NSH,Scott Todd,D,CAN,76,221,OHL,Windsor,8471870,active,253,113,0.447
2005,7,36,230,NSH,Patric Hornqvist,F,SWE,61,188,SWE-3,Vasby,8471887,other_team,143,135,0.944
2004,1,15,15,NSH,Alexander Radulov,R,RUS,73,188,RUS,Tver,8471228,other_team,303,166,0.548
2004,3,16,81,NSH,Vaclav Meidl,C,CZE,77,198,OHL,Plymouth,8471293,other_team,80,66,0.825
2004,4,9,107,NSH,Nick Fugere,L,CAN,74,230,QMJHL,Gatineau,8471319,inactive,65,21,0.323
2004,5,10,139,NSH,Kyle Moir,G,CAN,74,190,WHL,Swift Current,8471351,inactive,397,4,0.01
2004,5,18,147,NSH,Janne Niskala,D,SWE,72,187,FIN,Lukko,8471359,other_team,376,279,0.742
2004,6,15,178,NSH,Mike Santorelli,C,CAN,72,189,BCHL,Vernon,8471390,active,295,240,0.814
2004,6,30,193,NSH,Kevin Schaeffer,D,USA,73,195,H-EAST,Boston University,8471405,other_team,395,195,0.494
2004,7,16,209,NSH,Stanislav Balan,C,CZE,74,161,CZE JR.,Zlin Jr.,8471421,active,46,30,0.652
2004,8,16,243,NSH,Denis Kulyash,D,RUS,75,199,RUS,HC CSKA,8471454,active,148,145,0.98
2004,8,31,258,NSH,Pekka Rinne,G,FIN,77,207,FIN,Karpat,8471469,inactive,152,136,0.895
2004,9,17,275,NSH,Craig Switzer,D,CAN,74,195,BCHL,Salmon Arm,8471486,other_team,81,9,0.111
2003,1,7,7,NSH,Ryan Suter,D,USA,73,198,USA,US Nat'l U-18,8470600,active,270,202,0.748
2003,2,5,35,NSH,Konstantin Glazachev,L,RUS,72,186,RUS,Yaroslavl,8470628,active,58,12,0.207
2003,2,7,37,NSH,Kevin Klein,D,CAN,73,201,OHL,Toronto St. Michael's,8470630,active,441,171,0.388
2003,2,19,49,NSH,Shea Weber,D,CAN,76,234,WHL,Kelowna,8470642,other_team,40,32,0.8
2003,3,8,76,NSH,Richard Stehlik,D,SVK,76,245,QMJHL,Sherbrooke,8470669,other_team,140,131,0.936
2003,3,21,89,NSH,Paul Brown,R,CAN,74,184,WHL,Kamloops,8470682,inactive,21,13,0.619
2003,3,24,92,NSH,Alexander Sulzer,D,DEU,73,204,GER,Hamburg,8470685,other_team,105,64,0.61
2003,3,30,98,NSH,Grigory Shafigulin,C,RUS,74,185,RUS,Yaroslavl,8470691,active,293,277,0.945
2003,4,16,117,NSH,Teemu Lassila,G,FIN,72,202,FIN,TPS,8470709,other_team,314,311,0.99
2003,4,32,133,NSH,Rustam Sidikov,G,RUS,73,158,RUS,HC CSKA,8470725,inactive,426,204,0.479
2003,7,13,210,NSH,Andrei Mukhachev,D,RUS,75,196,RUS,HC CSKA,8470799,active,34,11,0.324
2003,7,16,213,NSH,Miroslav Hanuljak,G,CZE,61,165,CZE JR.,Litvinov Jr.,8470802,inactive,208,50,0.24
2003,9,7,268,NSH,Lauris Darzins,F,LVA,74,176,FIN JR.,Lukko Jr.,8470857,active,9,6,0.667
2002,1,6,6,NSH,Scottie Upshall,R,CAN,72,200,WHL,Kamloops,8470105,other_team,289,281,0.972
2002,4,6,102,NSH,Brandon Segal,R,CAN,74,212,WHL,Calgary,8469755,inactive,17,10,0.588
2002,5,7,138,NSH,Patrick Jarrett,C,CAN,61,181,OHL,Owen Sound,8470106,active,480,227,0.473
2002,6,6,172,NSH,Mike McKenna,G,USA,75,195,ECAC,St. Lawrence,8470093,inactive,471,117,0.248
2002,7,6,203,NSH,Josh Morrow,D,CAN,72,210,WHL,Tri-City,8470155,inactive,194,93,0.479
2002,8,6,235,NSH,Kaleb Betts,C,CAN,61,185,BCHL,Chilliwack,8470245,inactive,265,198,0.747
2002,9,4,264,NSH,Matt Davis,G,CAN,72,198,QMJHL,Moncton,8470097,active,87,71,0.816
2002,9,6,266,NSH,Steven Spencer,D,CAN,74,221,WHL,Swift Current,8470224,inactive,301,172,0.571
2001,1,12,12,NSH,Dan Hamhuis,D,CAN,73,209,WHL,Prince George,8469465,other_team,222,216,0.973
2001,2,3,33,NSH,Timofei Shishkanov,F,RUS,73,213,RUS JR,Spartak,8469486,active,466,162,0.348
2001,2,12,42,NSH,Tomas Slovak,D,SVK,73,191,SVK,Kosice,8469494,other_team,347,193,0.556
2001,3,12,75,NSH,Denis Platonov,R,RUS,75,205,RUS JR,Saratov - Rus Jr.,8469524,active,414,251,0.606
2001,3,13,76,NSH,Oliver Setzinger,C,AUT,72,180,FIN,Ilves,8469525,active,93,21,0.226
2001,4,2,98,NSH,Jordin Tootoo,R,CAN,69,197,WHL,Brandon,8469547,other_team,276,106,0.384
2001,6,13,178,NSH,Anton Lavrentiev,D,RUS,76,196,RUS,Kazan Jr.,8469625,inactive,352,221,0.628
2001,8,13,240,NSH,Gustav Grasberg,C,SWE,61,183,SWE JR,Mora,8469683,other_team,313,94,0.3
2001,9,12,271,NSH,Mikko Lehtonen,D,FIN,73,194,FIN,Karpat - Fin,8469714,other_team,138,34,0.246
2000,1,6,6,NSH,Scott Hartnell,R,CAN,74,210,,Prince Albert,8468486,inactive,223,18,0.081
2000,2,6,36,NSH,Daniel Widing,R,SWE,72,185,,Leksand IF Jr.,8468516,active,336,328,0.976
2000,3,7,72,NSH,Mattias Nilsson,D,SWE,0,189,,Modo Jr.,8468552,active,127,119,0.937
2000,3,24,89,NSH,Libor Pivko,L,CZE,74,192,,Havirov,8468569,active,394,22,0.056
2000,5,1,131,NSH,Matt Hendricks,C,USA,72,215,,Blaine,8468611,active,349,224,0.642
2000,5,7,137,NSH,Mike Stuart,D,USA,72,195,,Colorado College,8468617,inactive,414,380,0.918
2000,5,24,154,NSH,Matt Koalska,C,USA,72,205,,Twin Cities,8468634,active,561,306,0.545
2000,6,6,173,NSH,Tomas Harant,D,SVK,0,180,,Zilina,8468653,active,36,13,0.361
2000,6,30,197,NSH,Zbynek Irgl,F,CZE,0,178,,HC Vitkovice,8468677,active,155,142,0.916
2000,7,6,203,NSH,Jure Penko,G,SVN,0,,,Green Bay,8468683,other_team,559,233,0.417
2000,8,7,236,NSH,Mats Christeen,D,SWE,0,183,,Sodertalje Jr.,8468716,active,577,252,0.437
2000,9,23,284,NSH,Martin Hohener,D,CHE,0,172,,Kloten,8468764,inactive,419,168,0.401
2011,1,5,5,NYI,Ryan Strome,C,CAN,72,177,OHL,Niagara,8476458,inactive,2,2,1
2011,2,4,34,NYI,Scott Mayfield,D,USA,76,203,USHL,Youngstown,8476429,active,19,18,0.947
2011,2,20,50,NYI,Johan Sundstrom,C,SWE,74,196,SWEDEN,Frolunda,8476445,other_team,23,1,0.043
2011,3,2,63,NYI,Andrey Pedan,D,LTU,76,201,OHL,Guelph,8476388,active,50,16,0.32
2011,4,4,95,NYI,Robbie Russo,D,USA,61,186,USHL,USA U-18,8476418,other_team,35,0,0
2011,5,4,125,NYI,John Persson,LW,SWE,74,199,WHL,Red Deer,8476367,other_team,45,2,0.044
2011,5,6,127,NYI,Brenden Kichton,D,CAN,61,175,WHL,Spokane,8476006,other_team,15,13,0.867
2011,7,4,185,NYI,Mitchell Theoret,C,CAN,73,210,OHL,Niagara,8476337,inactive,18,11,0.611
2010,1,5,5,NYI,Nino Niederreiter,RW,CHE,74,205,WHL,Portland,8475799,inactive,91,85,0.934
2010,1,30,30,NYI,Brock Nelson,C,USA,75,205,HIGH-MN,Warroad,8475754,inactive,62,62,1
2010,3,5,65,NYI,Kirill Kabanov,LW,RUS,74,176,QMJHL,Moncton,8475737,active,55,54,0.982
2010,3,22,82,NYI,Jason Clark,C/LW,USA,74,180,HIGH-MN,Shattuck-St. Mary's,8475803,other_team,71,47,0.662
2010,5,5,125,NYI,Tony Dehart,D,USA,74,187,OHL,Oshawa,8474846,other_team,86,17,0.198
2010,7,5,185,NYI,Cody Rosen,G,CAN,61,180,ECAC,Clarkson U.,8475880,inactive,79,18,0.228
2009,1,1,1,NYI,John Tavares,C,CAN,72,202,OHL,London,8475166,inactive,113,54,0.478
2009,1,12,12,NYI,Calvin de Haan,D,CAN,73,189,OHL,Oshawa,8475177,active,10,7,0.7
2009,2,1,31,NYI,Mikko Koskinen,G,FIN,78,202,FINLAND,Blues,8475156,active,36,33,0.917
2009,3,1,62,NYI,Anders Nilsson,G,SWE,77,220,SWE-JR.,Lulea Jr.,8475195,other_team,142,54,0.38
2009,4,1,92,NYI,Casey Cizikas,C,CAN,61,193,OHL,Mississauga St. Michael's,8475231,active,130,10,0.077
2009,5,1,122,NYI,Anton Klementyev,D,RUS,73,198,RUSSIA-3,Yaroslavl 2,8475270,inactive,49,21,0.429
2009,6,1,152,NYI,Anders Lee,C,USA,74,216,HIGH-MN,Edina High,8475314,active,141,7,0.05
2008,1,9,9,NYI,Josh Bailey,C,CAN,73,201,OHL,Windsor,8474573,active,200,151,0.755
2008,2,6,36,NYI,Corey Trivino,C,CAN,73,170,OPJHL,Stouffville,8474599,active,33,27,0.818
2008,2,10,40,NYI,Aaron Ness,D,USA,61,170,HIGH-MN,Roseau High,8474604,inactive,196,90,0.459
2008,2,23,53,NYI,Travis Hamonic,D,CAN,74,208,WHL,Moose Jaw,8474612,active,22,5,0.227
2008,3,5,66,NYI,David Toews,C,CAN,61,196,HIGH-MN,Shattuck-St. Mary's,8474632,active,67,26,0.388
2008,3,11,72,NYI,Jyri Niemi,D,FIN,75,203,WHL,Saskatoon,8474635,active,190,31,0.163
2008,3,12,73,NYI,Kirill Petrov,R,RUS,75,198,RUSSIA,Kazan,8474639,other_team,73,40,0.548
2008,4,5,96,NYI,Matt Donovan,D,USA,72,195,USHL,Cedar Rapids,8474659,inactive,153,118,0.771
2008,4,11,102,NYI,David Ullstrom,F,SWE,74,194,SWE-JR.,HV 71 JR.,8474666,inactive,97,82,0.845
2008,5,5,126,NYI,Kevin Poulin,G,CAN,74,211,QMJHL,Victoriaville,8474690,inactive,25,17,0.68
2008,5,27,148,NYI,Matt Martin,L,CAN,75,210,OHL,Sarnia,8474709,inactive,50,5,0.1
2008,6,5,156,NYI,Jared Spurgeon,D,CAN,69,185,WHL,Spokane,8474716,active,45,1,0.022
2008,6,24,175,NYI,Justin DiBenedetto,C,CAN,72,188,OHL,Sarnia,8474731,inactive,13,0,0
2007,3,1,62,NYI,Mark Katic,D,CAN,61,195,OHL,Sarnia,8474063,active,188,177,0.941
2007,3,15,76,NYI,Jason Gregoire,L,CAN,73,196,USHL,Lincoln,8474132,inactive,73,73,1
2007,4,15,106,NYI,Maxim Gratchev,L,RUS,61,196,QMJHL,Rimouski,8474169,active,127,110,0.866
2007,6,15,166,NYI,Blake Kessel,D,USA,74,205,USHL,Waterloo,8474140,other_team,75,60,0.8
2007,7,15,196,NYI,Simon Lacroix,D,CAN,74,172,QMJHL,Shawinigan,8474127,active,107,72,0.673
2006,1,7,7,NYI,Kyle Okposo,R,USA,72,210,USHL,Des Moines,8473449,active,240,92,0.383
2006,2,30,60,NYI,Jesse Joensuu,F,FIN,76,209,FIN,Assat,8473514,other_team,129,8,0.062
2006,3,7,70,NYI,Robin Figren,F,SWE,61,188,SJL,Frolunda Jr.,8473581,other_team,239,8,0.033
2006,4,7,100,NYI,Rhett Rakhshani,R,USA,61,190,USA,US Nat'l U-18,8473456,other_team,211,118,0.559
2006,4,15,108,NYI,Jase Weslosky,G,CAN,74,170,AJHL,Sherwood Park,8473454,inactive,239,5,0.021
2006,4,22,115,NYI,Tomas Marcinko,C,SVK,76,216,SVK,Kosice,8473587,inactive,108,54,0.5
2006,4,26,119,NYI,Doug Rogers,C,USA,73,195,USHSE,St. Sebastian's,8473615,active,252,78,0.31
2006,5,3,126,NYI,Shane Sims,D,USA,73,195,USHL,Des Moines,8473611,inactive,105,90,0.857
2006,5,18,141,NYI,Kim Johansson,F,SWE,73,172,SJL,Malmo Jr.,8473561,active,183,114,0.623
2006,6,7,160,NYI,Andrew MacDonald,D,CAN,73,201,QMJHL,Moncton,8473584,other_team,222,72,0.324
2006,6,18,171,NYI,Brian Day,R,USA,72,195,USHSE,Governor Dummer,8473452,active,290,51,0.176
2006,6,20,173,NYI,Stefan Ridderwall,G,SWE,73,189,SJL,Djurgarden Jr.,8473619,other_team,57,9,0.158
2006,7,7,190,NYI,Troy Mattila,L,USA,75,176,NAHL,Springfield,8473617,inactive,6,1,0.167
2005,1,15,15,NYI,Ryan O'Marra,C,JPN,74,220,OHL,Erie,8471689,active,114,43,0.377
2005,2,16,46,NYI,Dustin Kohn,D,CAN,73,200,WHL,Calgary,8471671,inactive,314,288,0.917
2005,3,15,76,NYI,Shea Guthrie,F,CAN,72,187,USHSE,St. George's,8471739,active,162,71,0.438
2005,5,19,144,NYI,Masi Marjamaki,R,FIN,74,184,WHL,Moose Jaw,8470659,other_team,81,17,0.21
2005,6,18,180,NYI,Tyrell Mason,D,CAN,73,167,BCHL,Salmon Arm,8471841,other_team,340,325,0.956
2005,7,2,196,NYI,Nicholas Tuzzolino,D,USA,78,225,OHL,Sarnia,8471857,active,267,169,0.633
2005,7,16,210,NYI,Luciano Aquino,F,CAN,69,198,OHL,Brampton,8471867,other_team,4,1,0.25
2004,1,16,16,NYI,Petteri Nokelainen,F,FIN,73,194,FIN,Saipa,8471229,inactive,102,26,0.255
2004,2,17,47,NYI,Blake Comeau,R,CAN,72,198,WHL,Kelowna,8471260,inactive,295,269,0.912
2004,3,17,82,NYI,Sergei Ogorodnikov,C,RUS,73,185,RUS,Tver,8471294,inactive,197,86,0.437
2004,4,17,115,NYI,Wes O'Neill,D,CAN,76,215,CCHA,U. of Notre Dame,8471327,other_team,228,130,0.57
2004,5,19,148,NYI,Steve Regier,L,CAN,76,194,WHL,Medicine Hat,8471360,other_team,140,37,0.264
2004,6,16,179,NYI,Jaroslav Mrazek,D,CZE,75,198,CZE JR.,Sparta Jr.,8471391,other_team,9,0,0
2004,7,17,210,NYI,Emil Axelsson,D,SWE,75,198,SWE,Orebro,8471422,inactive,51,47,0.922
2004,7,34,227,NYI,Chris Campoli,D,CAN,72,200,OHL,Erie,8470329,inactive,88,44,0.5
2004,8,17,244,NYI,Jason Pitton,L,CAN,75,216,OHL,Sault-Ste-Marie,8471455,inactive,331,195,0.589
2004,9,18,276,NYI,Sylvain Michaud,G,CAN,61,180,QMJHL,Drummondville,8471487,inactive,153,74,0.484
2003,1,15,15,NYI,Robert Nilsson,F,CAN,61,185,SWE,Leksand,8470608,inactive,321,228,0.71
2003,2,18,48,NYI,Dimitri Chernykh,R,RUS,72,180,RUS,Chimik,8470641,active,365,349,0.956
2003,2,23,53,NYI,Evgeni Tunik,F,RUS,74,198,RUS,Elektrostal,8470646,active,390,200,0.513
2003,2,28,58,NYI,Jeremy Colliton,C,CAN,74,195,WHL,Prince Albert,8470651,other_team,34,5,0.147
2003,4,19,120,NYI,Stefan Blaho,R,SVK,73,198,SVK JR.,Trencin Jr.,8470712,active,223,100,0.448
2003,6,15,182,NYI,Bruno Gervais,D,CAN,73,200,QMJHL,Acadie-Bathurst,8470774,active,5,4,0.8
2003,7,15,212,NYI,Denis Rehak,D,SVK,74,196,SVK JR.,Trencin Jr.,8470801,other_team,30,25,0.833
2003,8,9,238,NYI,Cody Blanshan,D,USA,73,200,CCHA,U. of Nebraska-Omaha,8470827,other_team,100,66,0.66
2003,8,17,246,NYI,Igor Volkov,R,RUS,72,189,RUS,Ufa,8470835,other_team,143,96,0.671
2002,1,22,22,NYI,Sean Bergenheim,F,FIN,61,200,FIN,Jokerit,8470176,inactive,453,22,0.049
2002,3,24,87,NYI,Frans Nielsen,C,DNK,72,187,SWE,Malmo,8470144,other_team,367,280,0.763
2002,5,18,149,NYI,Marcus Paulsson,F,SWE,72,185,SWE,Morrum.,8470218,other_team,183,69,0.377
2002,6,23,189,NYI,Alexei Stonkus,D,RUS,72,174,RUS,Yaroslavl,8470279,other_team,208,89,0.428
2002,7,23,220,NYI,Brad Topping,G,CAN,73,186,OHL,Brampton,8470262,other_team,10,2,0.2
2002,8,23,252,NYI,Martin Chabada,F,CZE,73,202,CZE,Sparta,8470083,inactive,387,229,0.592
2002,9,23,283,NYI,Per Braxenholm,D,SWE,75,215,SWE,Morrum.,8470091,active,157,46,0.293
2001,4,5,101,NYI,Cory Stillman,C,CAN,75,215,OHL,Kingston,8469550,other_team,434,113,0.26
2001,5,1,132,NYI,Dusan Salficky,G,CZE,73,185,CZE,Plzen,8469580,active,192,114,0.594
2001,6,1,166,NYI,Andy Chiodo,G,CAN,61,192,OHL,Toronto St. Michael's,8469613,inactive,259,44,0.17
2001,7,1,197,NYI,Jan Holub,D,CZE,75,185,CZE,Liberec Jr.,8469642,inactive,185,51,0.276
2001,8,1,228,NYI,Mike Bray,R,CAN,75,208,QMJHL,Quebec,8469671,active,471,112,0.238
2001,9,1,260,NYI,Bryan Perez,F,USA,73,198,USHL,Des Moines,8469703,other_team,11,9,0.818
2001,9,21,280,NYI,Roman Kuhtinov,D,RUS,73,207,RUS,Novokuznetsk,8469722,inactive,478,230,0.481
2001,9,28,287,NYI,Juha-Pekka Ketola,C,FIN,73,178,FIN,Lukko Jr.,8469729,other_team,543,345,0.635
2000,1,1,1,NYI,Rick DiPietro,G,USA,73,190,,Boston University,8468481,active,140,92,0.657
2000,1,5,5,NYI,Raffi Torres,L,CAN,72,216,,Brampton,8468485,inactive,48,3,0.063
2000,4,5,101,NYI,Arto Tukio,D,FIN,0,189,,Ilves,8468581,other_team,54,43,0.796
2000,4,9,105,NYI,Vladimir Gorbunov,F,RUS,0,176,,HC Moscow,8468585,inactive,134,124,0.925
2000,5,6,136,NYI,Dimitri Upper,C,KAZ,0,176,,Nizhny Novgorod,8468616,inactive,214,82,0.383
2000,5,18,148,NYI,Kristofer Ottosson,F,SWE,0,187,,Djurgarden,8468628,inactive,550,467,0.849
2000,7,5,202,NYI,Ryan Caldwell,D,CAN,74,174,,Thunder Bay,8468682,other_team,427,405,0.948
2000,9,3,264,NYI,Dimitri Altarev,F,RUS,0,191,,Penza,8468744,inactive,235,29,0.123
2000,9,6,267,NYI,Tomi Pettinen,D,FIN,75,220,,Ilves-Tampere,8468747,active,274,267,0.974
2011,1,15,15,NYR,J.T. Miller,C,USA,73,189,USHL,USA U-18,8476468,inactive,34,10,0.294
2011,3,11,72,NYR,Steven Fogarty,C,USA,74,194,HIGH-MN,Edina High,8476396,inactive,10,5,0.5
2011,4,15,106,NYR,Michael St. Croix,C,CAN,61,177,WHL,Edmonton,8476348,active,41,26,0.634
2011,5,13,134,NYR,Shane McColgan,RW,USA,68,165,WHL,Kelowna,8476375,active,30,25,0.833
2011,5,15,136,NYR,Samuel Noreau,D,CAN,77,206,QMJHL,Baie Comeau,8476377,inactive,45,28,0.622
2011,6,21,172,NYR,Peter Ceresnak,D,SVK,75,209,SLOVAKIA-JR.,Trencin Jr.,8476324,inactive,43,33,0.767
2010,1,10,10,NYR,Dylan McIlrath,D,CAN,76,214,WHL,Moose Jaw,8475795,inactive,73,56,0.767
2010,2,10,40,NYR,Christian Thomas,RW,CAN,69,166,OHL,Oshawa,8475749,inactive,90,74,0.822
2010,4,10,100,NYR,Andrew Yogan,C/LW,USA,75,203,OHL,Erie,8475827,other_team,99,10,0.101
2010,5,10,130,NYR,Jason Wilson,LW,CAN,74,205,OHL,Owen Sound,8475449,other_team,62,26,0.419
2010,6,7,157,NYR,Jesper Fasth,RW,SWE,61,165,SWE-JR.,HV 71 JR.,8475855,inactive,14,12,0.857
2010,7,10,190,NYR,Randy McNaught,RW,CAN,76,217,WHL,Saskatoon,8475887,active,71,66,0.93
2009,1,19,19,NYR,Chris Kreider,C,USA,75,217,HIGH-MA,Andover,8475184,other_team,122,4,0.033
2009,2,17,47,NYR,Ethan Werek,C,CAN,73,189,OHL,Kingston,8475216,inactive,124,60,0.484
2009,3,19,80,NYR,Ryan Bourque,C,USA,69,168,USDP,USA U-18,8475243,active,38,32,0.842
2009,5,6,127,NYR,Roman Horak,C,CZE,72,170,CZREP-JR.,C.Budejovice Jr.,8475264,active,28,25,0.893
2009,5,19,140,NYR,Scott Stajcer,G,CAN,75,195,OHL,Owen Sound,8475255,active,91,34,0.374
2009,6,19,170,NYR,Dan Maggio,D,CAN,74,191,OHL,Sudbury,8475298,other_team,100,76,0.76
2009,7,19,200,NYR,Mikhail Pashnin,D,RUS,73,191,RUSSIA-2,Mechel,8475334,active,60,6,0.1
2008,1,20,20,NYR,Michael Del Zotto,D,CAN,72,193,OHL,Oshawa,8474584,active,120,53,0.442
2008,2,21,51,NYR,Derek Stepan,C,USA,72,182,HIGH-MN,Shattuck-St. Mary's,8474613,inactive,131,35,0.267
2008,3,14,75,NYR,Evgeny Grachev,C,RUS,76,224,RUSSIA-3,Yaroslavl 2,8474634,inactive,124,10,0.081
2008,3,29,90,NYR,Tomas Kundratek,D,CZE,74,201,CZREP,Trinec,8474649,inactive,133,81,0.609
2008,4,20,111,NYR,Dale Weise,R,CAN,74,210,WHL,Swift Current,8474668,inactive,156,101,0.647
2008,5,20,141,NYR,Chris Doyle,C,CAN,72,191,QMJHL,PEI,8474706,other_team,165,62,0.376
2008,6,20,171,NYR,Mitch Gaulton,D,CAN,72,207,OHL,Erie,8474734,active,133,101,0.759
2007,1,17,17,NYR,Alexei Cherepanov,R,RUS,73,187,RUSSIA,Omsk,8474193,inactive,3,3,1
2007,2,18,48,NYR,Antoine Lafleur,G,CAN,76,198,QMJHL,PEI,8474105,inactive,105,44,0.419
2007,5,17,138,NYR,Max Campbell,C,CAN,73,185,WJRB,Strathroy,8474014,inactive,156,20,0.128
2007,6,17,168,NYR,Carl Hagelin,L,SWE,61,176,SWE-JR.,Sodertalje Jr.,8474176,active,4,2,0.5
2007,7,12,193,NYR,David Skokan,C,SVK,72,185,QMJHL,Rimouski,8474142,inactive,148,61,0.412
2007,7,17,198,NYR,Danny Hobbs,F,CAN,61,192,USHL,Ohio,8473998,inactive,215,53,0.247
2006,1,21,21,NYR,Bobby Sanguinetti,D,USA,75,190,OHL,Owen Sound,8473610,active,173,92,0.532
2006,2,24,54,NYR,Artem Anisimov,C,RUS,76,200,RUS,Yaroslavl,8473573,inactive,204,103,0.505
2006,3,21,84,NYR,Ryan Hillier,L,CAN,73,193,QMJHL,Halifax,8473518,active,17,12,0.706
2006,4,11,104,NYR,David Kveton,R,CZE,72,199,CZE,Vsetin,8473593,other_team,80,25,0.313
2006,5,14,137,NYR,Tomas Zaborsky,F,SVK,73,194,SVK,Trencin,8473609,other_team,0,0,#DIV/0!
2006,6,21,174,NYR,Eric Hunter,C,CAN,74,205,WHL,Prince George,8471441,active,103,61,0.592
2006,7,21,204,NYR,Lukas Zeliska,C,SVK,61,176,CZE JR.,Trinec Jr.,8473578,active,234,126,0.538
2005,1,12,12,NYR,Marc Staal,D,CAN,76,208,OHL,Sudbury,8471686,other_team,101,9,0.089
2005,2,10,40,NYR,Michael Sauer,D,USA,75,213,WHL,Portland,8471714,inactive,278,78,0.281
2005,2,26,56,NYR,Marc-Andre Cliche,R,CAN,72,200,QMJHL,Lewiston,8471718,other_team,149,109,0.732
2005,3,5,66,NYR,Brodie Dupont,C,CAN,74,212,WHL,Calgary,8471728,inactive,65,17,0.262
2005,3,16,77,NYR,Dalyn Flatt,D,CAN,75,215,WHL,Saskatoon,8471740,active,200,155,0.775
